phase,quantum,state,advised_kb,obs_drop_kb,quantum_ran,next_delay_ms,scan,cursor_generation,next_generation,topology_before,topology_after,free_before,free_after,topology_changed,validation_reset,target_rewound,target_in,target_out,validation_in,validation_out,visited_chunks,reached_end
churn,226,Trimming,4096,0,1,0,1,3822,3822,3822,3822,1878,1878,1,1,0,344195072,348389376,0,268444480,133,0
churn,227,Trimming,4096,0,1,0,1,3838,3838,3838,3838,1886,1886,1,1,0,348389376,352583680,0,268444480,133,0
churn,228,Trimming,4096,0,1,0,1,3854,3854,3854,3854,1894,1894,1,1,0,352583680,356777984,0,268444480,133,0
churn,229,Trimming,4096,0,1,0,1,3870,3870,3870,3870,1902,1902,1,1,0,356777984,360972288,0,268444480,133,0
churn,230,Trimming,4096,0,1,0,1,3886,3886,3886,3886,1910,1910,1,1,0,360972288,365166592,0,268444480,133,0
churn,231,Trimming,4096,0,1,0,1,3902,3902,3902,3902,1918,1918,1,1,0,365166592,369360896,0,268444480,133,0
churn,232,Trimming,4096,0,1,0,1,3918,3918,3918,3918,1926,1926,1,1,0,369360896,373555200,0,268444480,133,0
churn,233,Trimming,4096,0,1,0,1,3934,3934,3934,3934,1934,1934,1,1,0,373555200,377749504,0,268444480,133,0
churn,234,Trimming,4096,0,1,0,1,3950,3950,3950,3950,1942,1942,1,1,0,377749504,381943808,0,268444480,133,0
churn,235,Trimming,4096,0,1,0,1,3966,3966,3966,3966,1950,1950,1,1,0,381943808,386138112,0,268444480,133,0
churn,236,Trimming,4096,0,1,0,1,3982,3982,3982,3982,1958,1958,1,1,0,386138112,390332416,0,268444480,133,0
churn,237,Trimming,4096,0,1,0,1,3998,3998,3998,3998,1966,1966,1,1,0,390332416,394526720,0,268444480,133,0
churn,238,Trimming,4096,0,1,0,1,4014,4014,4014,4014,1974,1974,1,1,0,394526720,398721024,0,268444480,133,0
churn,239,Trimming,4096,0,1,0,1,4030,4030,4030,4030,1982,1982,1,1,0,398721024,402915328,0,268444480,133,0
churn,240,Trimming,4096,0,1,0,1,4046,4046,4046,4046,1990,1990,1,1,0,402915328,407109632,0,268444480,133,0
churn,241,Trimming,4096,0,1,0,1,4062,4062,4062,4062,1998,1998,1,1,0,407109632,411303936,0,268444480,133,0
churn,242,Trimming,4096,0,1,0,1,4078,4078,4078,4078,2006,2006,1,1,0,411303936,415498240,0,268444480,133,0
churn,243,Trimming,4096,0,1,0,1,4094,4094,4094,4094,2014,2014,1,1,0,415498240,419692544,0,268444480,133,0
churn,244,Trimming,4096,0,1,0,1,4110,4110,4110,4110,2022,2022,1,1,0,419692544,423886848,0,268444480,133,0
churn,245,Trimming,4096,0,1,0,1,4126,4126,4126,4126,2030,2030,1,1,0,423886848,428081152,0,268444480,133,0
churn,246,Trimming,4096,0,1,0,1,4142,4142,4142,4142,2038,2038,1,1,0,428081152,432275456,0,268444480,133,0
churn,247,Trimming,4096,0,1,0,1,4158,4158,4158,4158,2046,2046,1,1,0,432275456,436469760,0,268444480,133,0
churn,248,Trimming,4096,0,1,0,1,4174,4174,4174,4174,2054,2054,1,1,0,436469760,440664064,0,268444480,133,0
churn,249,Trimming,4096,0,1,0,1,4190,4190,4190,4190,2062,2062,1,1,0,440664064,444858368,0,268444480,133,0
churn,250,Trimming,4096,0,1,0,1,4206,4206,4206,4206,2070,2070,1,1,0,444858368,449052672,0,268444480,133,0
churn,251,Trimming,4096,0,1,0,1,4222,4222,4222,4222,2078,2078,1,1,0,449052672,453246976,0,268444480,133,0
churn,252,Trimming,4096,0,1,0,1,4238,4238,4238,4238,2086,2086,1,1,0,453246976,457441280,0,268444480,133,0
churn,253,Trimming,4096,0,1,0,1,4254,4254,4254,4254,2094,2094,1,1,0,457441280,461635584,0,268444480,133,0
churn,254,Trimming,4096,0,1,0,1,4270,4270,4270,4270,2102,2102,1,1,0,461635584,465829888,0,268444480,133,0
churn,255,Trimming,4096,0,1,0,1,4286,4286,4286,4286,2110,2110,1,1,0,465829888,470024192,0,268444480,133,0
churn,256,Trimming,4096,0,1,0,1,4302,4302,4302,4302,2118,2118,1,1,0,470024192,474218496,0,268444480,133,0
churn,257,Trimming,4096,0,1,0,1,4318,4318,4318,4318,2126,2126,1,1,0,474218496,478412800,0,268444480,133,0
churn,258,Trimming,4096,0,1,0,1,4334,4334,4334,4334,2134,2134,1,1,0,478412800,482607104,0,268444480,133,0
churn,259,Trimming,4096,0,1,0,1,4350,4350,4350,4350,2142,2142,1,1,0,482607104,486801408,0,268444480,133,0
churn,260,Trimming,4096,0,1,0,1,4366,4366,4366,4366,2150,2150,1,1,0,486801408,490995712,0,268444480,133,0
churn,261,Trimming,4096,0,1,0,1,4382,4382,4382,4382,2158,2158,1,1,0,490995712,495190016,0,268444480,133,0
churn,262,Trimming,4096,0,1,0,1,4398,4398,4398,4398,2166,2166,1,1,0,495190016,499384320,0,268444480,133,0
churn,263,Trimming,4096,0,1,0,1,4414,4414,4414,4414,2174,2174,1,1,0,499384320,503578624,0,268444480,133,0
churn,264,Trimming,4096,0,1,0,1,4430,4430,4430,4430,2182,2182,1,1,0,503578624,507772928,0,268444480,133,0
churn,265,Trimming,4096,0,1,0,1,4446,4446,4446,4446,2190,2190,1,1,0,507772928,511967232,0,268444480,133,0
churn,266,Trimming,4096,0,1,0,1,4462,4462,4462,4462,2198,2198,1,1,0,511967232,516161536,0,268444480,133,0
churn,267,Trimming,4096,0,1,0,1,4478,4478,4478,4478,2206,2206,1,1,0,516161536,520355840,0,268444480,133,0
churn,268,Trimming,4096,0,1,0,1,4494,4494,4494,4494,2214,2214,1,1,0,520355840,524550144,0,268444480,133,0
churn,269,Trimming,4096,0,1,0,1,4510,4510,4510,4510,2222,2222,1,1,0,524550144,528744448,0,268444480,133,0
churn,270,Trimming,4096,0,1,0,1,4526,4526,4526,4526,2230,2230,1,1,0,528744448,532938752,0,268444480,133,0
churn,271,Trimming,4096,0,1,0,1,4542,4542,4542,4542,2238,2238,1,1,0,532938752,537133056,0,268444480,133,0
churn,272,Trimming,4096,0,1,0,1,4558,4558,4558,4558,2246,2246,1,1,0,537133056,541327360,0,268444480,133,0
churn,273,Trimming,4096,0,1,0,1,4574,4574,4574,4574,2254,2254,1,1,0,541327360,545521664,0,268444480,133,0
churn,274,Trimming,4096,0,1,0,1,4590,4590,4590,4590,2262,2262,1,1,0,545521664,549715968,0,268444480,133,0
churn,275,Trimming,4096,0,1,0,1,4606,4606,4606,4606,2270,2270,1,1,0,549715968,553910272,0,268444480,133,0
churn,276,Trimming,4096,0,1,0,1,4622,4622,4622,4622,2278,2278,1,1,0,553910272,558104576,0,268444480,133,0
churn,277,Trimming,4096,0,1,0,1,4638,4638,4638,4638,2286,2286,1,1,0,558104576,562298880,0,268444480,133,0
churn,278,Trimming,4096,0,1,0,1,4654,4654,4654,4654,2294,2294,1,1,0,562298880,566493184,0,268444480,133,0
churn,279,Trimming,4096,0,1,0,1,4670,4670,4670,4670,2302,2302,1,1,0,566493184,570687488,0,268444480,133,0
churn,280,Trimming,4096,0,1,0,1,4686,4686,4686,4686,2310,2310,1,1,0,570687488,574881792,0,268444480,133,0
churn,281,Trimming,4096,0,1,0,1,4702,4702,4702,4702,2318,2318,1,1,0,574881792,579076096,0,268444480,133,0
churn,282,Trimming,4096,0,1,0,1,4718,4718,4718,4718,2326,2326,1,1,0,579076096,583270400,0,268444480,133,0
churn,283,Trimming,4096,0,1,0,1,4734,4734,4734,4734,2334,2334,1,1,0,583270400,587464704,0,268444480,133,0
churn,284,Trimming,4096,0,1,0,1,4750,4750,4750,4750,2342,2342,1,1,0,587464704,591659008,0,268444480,133,0
churn,285,Trimming,4096,0,1,0,1,4766,4766,4766,4766,2350,2350,1,1,0,591659008,595853312,0,268444480,133,0
churn,286,Trimming,4096,0,1,0,1,4782,4782,4782,4782,2358,2358,1,1,0,595853312,600047616,0,268444480,133,0
churn,287,Trimming,4096,0,1,0,1,4798,4798,4798,4798,2366,2366,1,1,0,600047616,604241920,0,268444480,133,0
churn,288,Trimming,4096,0,1,0,1,4814,4814,4814,4814,2374,2374,1,1,0,604241920,608436224,0,268444480,133,0
churn,289,Trimming,3836,0,1,0,1,4830,4830,4830,4830,2382,2382,1,1,0,608436224,612368304,0,612368304,133,1
churn,290,Trimming,4096,16,1,0,1,4846,4846,4846,4846,2390,2390,1,1,1,0,4333568,0,4326464,5,0
churn,291,Trimming,4096,16,1,0,1,4862,4862,4862,4862,2398,2398,1,1,0,4333568,8597504,0,8586432,7,0
churn,292,Trimming,4096,16,1,0,1,4878,4878,4878,4878,2406,2406,1,1,0,8597504,12861440,0,12846400,9,0
churn,293,Trimming,4096,12,1,0,1,4894,4894,4894,4894,2414,2414,1,1,0,12861440,17125376,0,17106368,11,0
churn,294,Trimming,4096,12,1,0,1,4910,4910,4910,4910,2422,2422,1,1,0,17125376,21389312,0,21366336,13,0
churn,295,Trimming,4096,12,1,0,1,4926,4926,4926,4926,2430,2430,1,1,0,21389312,25653248,0,25626304,15,0
churn,296,Trimming,4096,12,1,0,1,4942,4942,4942,4942,2438,2438,1,1,0,25653248,29917184,0,29886272,17,0
churn,297,Trimming,4096,12,1,0,1,4958,4958,4958,4958,2446,2446,1,1,0,29917184,34181120,0,34146240,19,0
churn,298,Trimming,4096,12,1,0,1,4974,4974,4974,4974,2454,2454,1,1,0,34181120,38445056,0,38406208,21,0
churn,299,Trimming,4096,12,1,0,1,4990,4990,4990,4990,2462,2462,1,1,0,38445056,42708992,0,42666176,23,0
churn,300,Trimming,4096,12,1,0,1,5006,5006,5006,5006,2470,2470,1,1,0,42708992,46972928,0,46926144,25,0
churn,301,Trimming,4096,12,1,0,1,5022,5022,5022,5022,2478,2478,1,1,0,46972928,51236864,0,51186112,27,0
churn,302,Trimming,4096,12,1,0,1,5038,5038,5038,5038,2486,2486,1,1,0,51236864,55500800,0,55446080,29,0
churn,303,Trimming,4096,12,1,0,1,5054,5054,5054,5054,2494,2494,1,1,0,55500800,59764736,0,59706048,31,0
churn,304,Trimming,4096,12,1,0,1,5070,5070,5070,5070,2502,2502,1,1,0,59764736,64028672,0,63966016,33,0
churn,305,Trimming,4096,12,1,0,1,5086,5086,5086,5086,2510,2510,1,1,0,64028672,68292608,0,68225984,35,0
churn,306,Trimming,4096,12,1,0,1,5102,5102,5102,5102,2518,2518,1,1,0,68292608,72556544,0,72485952,37,0
churn,307,Trimming,4096,12,1,0,1,5118,5118,5118,5118,2526,2526,1,1,0,72556544,76820480,0,76745920,39,0
churn,308,Trimming,4096,12,1,0,1,5134,5134,5134,5134,2534,2534,1,1,0,76820480,81084416,0,81005888,41,0
churn,309,Trimming,4096,12,1,0,1,5150,5150,5150,5150,2542,2542,1,1,0,81084416,85348352,0,85265856,43,0
churn,310,Trimming,4096,12,1,0,1,5166,5166,5166,5166,2550,2550,1,1,0,85348352,89612288,0,89525824,45,0
churn,311,Trimming,4096,12,1,0,1,5182,5182,5182,5182,2558,2558,1,1,0,89612288,93876224,0,93785792,47,0
churn,312,Trimming,4096,16,1,0,1,5198,5198,5198,5198,2566,2566,1,1,0,93876224,98140160,0,98045760,49,0
churn,313,Trimming,4096,16,1,0,1,5214,5214,5214,5214,2574,2574,1,1,0,98140160,102404096,0,102305728,51,0
churn,314,Trimming,4096,12,1,0,1,5230,5230,5230,5230,2582,2582,1,1,0,102404096,106668032,0,106565696,53,0
churn,315,Trimming,4096,12,1,0,1,5246,5246,5246,5246,2590,2590,1,1,0,106668032,110931968,0,110825664,59,0
churn,316,Trimming,4096,12,1,0,1,5262,5262,5262,5262,2598,2598,1,1,0,110931968,115195904,0,115085632,61,0
churn,317,Trimming,4096,12,1,0,1,5278,5278,5278,5278,2606,2606,1,1,0,115195904,119459840,0,119345600,63,0
churn,318,Trimming,4096,12,1,0,1,5294,5294,5294,5294,2614,2614,1,1,0,119459840,123723776,0,123605568,65,0
churn,319,Trimming,4096,12,1,0,1,5310,5310,5310,5310,2622,2622,1,1,0,123723776,127987712,0,127865536,67,0
churn,320,Trimming,4096,12,1,0,1,5326,5326,5326,5326,2630,2630,1,1,0,127987712,132251648,0,132125504,69,0
churn,321,Trimming,4096,12,1,0,1,5342,5342,5342,5342,2638,2638,1,1,0,132251648,136515584,0,136385472,71,0
churn,322,Trimming,4096,12,1,0,1,5358,5358,5358,5358,2646,2646,1,1,0,136515584,140779520,0,140645440,73,0
churn,323,Trimming,4096,12,1,0,1,5374,5374,5374,5374,2654,2654,1,1,0,140779520,145043456,0,144905408,75,0
churn,324,Trimming,4096,12,1,0,1,5390,5390,5390,5390,2662,2662,1,1,0,145043456,149307392,0,149165376,77,0
churn,325,Trimming,4096,12,1,0,1,5406,5406,5406,5406,2670,2670,1,1,0,149307392,153571328,0,153425344,79,0
churn,326,Trimming,4096,12,1,0,1,5422,5422,5422,5422,2678,2678,1,1,0,153571328,157835264,0,157685312,81,0
churn,327,Trimming,4096,12,1,0,1,5438,5438,5438,5438,2686,2686,1,1,0,157835264,162099200,0,161945280,83,0
churn,328,Trimming,4096,12,1,0,1,5454,5454,5454,5454,2694,2694,1,1,0,162099200,166363136,0,166205248,85,0
churn,329,Trimming,4096,12,1,0,1,5470,5470,5470,5470,2702,2702,1,1,0,166363136,170627072,0,170465216,87,0
churn,330,Trimming,4096,12,1,0,1,5486,5486,5486,5486,2710,2710,1,1,0,170627072,174891008,0,174725184,89,0
churn,331,Trimming,4096,12,1,0,1,5502,5502,5502,5502,2718,2718,1,1,0,174891008,179154944,0,178985152,91,0
churn,332,Trimming,4096,12,1,0,1,5518,5518,5518,5518,2726,2726,1,1,0,179154944,183418880,0,183245120,93,0
churn,333,Trimming,4096,12,1,0,1,5534,5534,5534,5534,2734,2734,1,1,0,183418880,187682816,0,187505088,95,0
churn,334,Trimming,4096,12,1,0,1,5550,5550,5550,5550,2742,2742,1,1,0,187682816,191946752,0,191765056,97,0
churn,335,Trimming,4096,12,1,0,1,5566,5566,5566,5566,2750,2750,1,1,0,191946752,196210688,0,196025024,99,0
churn,336,Trimming,4096,12,1,0,1,5582,5582,5582,5582,2758,2758,1,1,0,196210688,200474624,0,200284992,101,0
churn,337,Trimming,4096,12,1,0,1,5598,5598,5598,5598,2766,2766,1,1,0,200474624,204738560,0,204544960,103,0
churn,338,Trimming,4096,12,1,0,1,5614,5614,5614,5614,2774,2774,1,1,0,204738560,209002496,0,208804928,105,0
churn,339,Trimming,4096,12,1,0,1,5630,5630,5630,5630,2782,2782,1,1,0,209002496,213266432,0,213064896,107,0
churn,340,Trimming,4096,12,1,0,1,5646,5646,5646,5646,2790,2790,1,1,0,213266432,217530368,0,217324864,109,0
churn,341,Trimming,4096,12,1,0,1,5662,5662,5662,5662,2798,2798,1,1,0,217530368,221794304,0,221584832,111,0
churn,342,Trimming,4096,12,1,0,1,5678,5678,5678,5678,2806,2806,1,1,0,221794304,226058240,0,225844800,113,0
churn,343,Trimming,4096,12,1,0,1,5694,5694,5694,5694,2814,2814,1,1,0,226058240,230322176,0,230104768,115,0
churn,344,Trimming,4096,16,1,0,1,5710,5710,5710,5710,2822,2822,1,1,0,230322176,234586112,0,234364736,117,0
churn,345,Trimming,4096,16,1,0,1,5726,5726,5726,5726,2830,2830,1,1,0,234586112,238850048,0,238624704,119,0
churn,346,Trimming,4096,12,1,0,1,5742,5742,5742,5742,2838,2838,1,1,0,238850048,243113984,0,242884672,121,0
churn,347,Trimming,4096,12,1,0,1,5758,5758,5758,5758,2846,2846,1,1,0,243113984,247377920,0,247144640,123,0
churn,348,Trimming,4096,12,1,0,1,5774,5774,5774,5774,2854,2854,1,1,0,247377920,251641856,0,251404608,125,0
churn,349,Trimming,4096,12,1,0,1,5790,5790,5790,5790,2862,2862,1,1,0,251641856,255905792,0,255664576,127,0
churn,350,Trimming,4096,12,1,0,1,5806,5806,5806,5806,2870,2870,1,1,0,255905792,260169728,0,259924544,129,0
churn,351,Trimming,4096,12,1,0,1,5822,5822,5822,5822,2878,2878,1,1,0,260169728,264433664,0,264184512,131,0
churn,352,Trimming,4096,0,1,0,1,5838,5838,5838,5838,2886,2886,1,1,0,264433664,268697600,0,268444480,133,0
churn,353,Trimming,4096,0,1,0,1,5854,5854,5854,5854,2894,2894,1,1,0,268697600,272891904,0,268444480,133,0
churn,354,Trimming,4096,0,1,0,1,5870,5870,5870,5870,2902,2902,1,1,0,272891904,277086208,0,268444480,133,0
churn,355,Trimming,4096,0,1,0,1,5886,5886,5886,5886,2910,2910,1,1,0,277086208,281280512,0,268444480,133,0
churn,356,Trimming,4096,0,1,0,1,5902,5902,5902,5902,2918,2918,1,1,0,281280512,285474816,0,268444480,133,0
churn,357,Trimming,4096,0,1,0,1,5918,5918,5918,5918,2926,2926,1,1,0,285474816,289669120,0,268444480,133,0
churn,358,Trimming,4096,0,1,0,1,5934,5934,5934,5934,2934,2934,1,1,0,289669120,293863424,0,268444480,133,0
churn,359,Trimming,4096,0,1,0,1,5950,5950,5950,5950,2942,2942,1,1,0,293863424,298057728,0,268444480,133,0
churn,360,Trimming,4096,0,1,0,1,5966,5966,5966,5966,2950,2950,1,1,0,298057728,302252032,0,268444480,133,0
churn,361,Trimming,4096,0,1,0,1,5982,5982,5982,5982,2958,2958,1,1,0,302252032,306446336,0,268444480,133,0
churn,362,Trimming,4096,0,1,0,1,5998,5998,5998,5998,2966,2966,1,1,0,306446336,310640640,0,268444480,133,0
churn,363,Trimming,4096,0,1,0,1,6014,6014,6014,6014,2974,2974,1,1,0,310640640,314834944,0,268444480,133,0
churn,364,Trimming,4096,0,1,0,1,6030,6030,6030,6030,2982,2982,1,1,0,314834944,319029248,0,268444480,133,0
churn,365,Trimming,4096,0,1,0,1,6046,6046,6046,6046,2990,2990,1,1,0,319029248,323223552,0,268444480,133,0
churn,366,Trimming,4096,0,1,0,1,6062,6062,6062,6062,2998,2998,1,1,0,323223552,327417856,0,268444480,133,0
churn,367,Trimming,4096,0,1,0,1,6078,6078,6078,6078,3006,3006,1,1,0,327417856,331612160,0,268444480,133,0
churn,368,Trimming,4096,0,1,0,1,6094,6094,6094,6094,3014,3014,1,1,0,331612160,335806464,0,268444480,133,0
churn,369,Trimming,4096,0,1,0,1,6110,6110,6110,6110,3022,3022,1,1,0,335806464,340000768,0,268444480,133,0
churn,370,Trimming,4096,0,1,0,1,6126,6126,6126,6126,3030,3030,1,1,0,340000768,344195072,0,268444480,133,0
churn,371,Trimming,4096,0,1,0,1,6142,6142,6142,6142,3038,3038,1,1,0,344195072,348389376,0,268444480,133,0
churn,372,Trimming,4096,0,1,0,1,6158,6158,6158,6158,3046,3046,1,1,0,348389376,352583680,0,268444480,133,0
churn,373,Trimming,4096,0,1,0,1,6174,6174,6174,6174,3054,3054,1,1,0,352583680,356777984,0,268444480,133,0
churn,374,Trimming,4096,0,1,0,1,6190,6190,6190,6190,3062,3062,1,1,0,356777984,360972288,0,268444480,133,0
churn,375,Trimming,4096,0,1,0,1,6206,6206,6206,6206,3070,3070,1,1,0,360972288,365166592,0,268444480,133,0
churn,376,Trimming,4096,0,1,0,1,6222,6222,6222,6222,3078,3078,1,1,0,365166592,369360896,0,268444480,133,0
churn,377,Trimming,4096,0,1,0,1,6238,6238,6238,6238,3086,3086,1,1,0,369360896,373555200,0,268444480,133,0
churn,378,Trimming,4096,0,1,0,1,6254,6254,6254,6254,3094,3094,1,1,0,373555200,377749504,0,268444480,133,0
churn,379,Trimming,4096,0,1,0,1,6270,6270,6270,6270,3102,3102,1,1,0,377749504,381943808,0,268444480,133,0
churn,380,Trimming,4096,0,1,0,1,6286,6286,6286,6286,3110,3110,1,1,0,381943808,386138112,0,268444480,133,0
churn,381,Trimming,4096,0,1,0,1,6302,6302,6302,6302,3118,3118,1,1,0,386138112,390332416,0,268444480,133,0
churn,382,Trimming,4096,0,1,0,1,6318,6318,6318,6318,3126,3126,1,1,0,390332416,394526720,0,268444480,133,0
churn,383,Trimming,4096,0,1,0,1,6334,6334,6334,6334,3134,3134,1,1,0,394526720,398721024,0,268444480,133,0
churn,384,Trimming,4096,0,1,0,1,6350,6350,6350,6350,3142,3142,1,1,0,398721024,402915328,0,268444480,133,0
churn,385,Trimming,4096,0,1,0,1,6366,6366,6366,6366,3150,3150,1,1,0,402915328,407109632,0,268444480,133,0
churn,386,Trimming,4096,0,1,0,1,6382,6382,6382,6382,3158,3158,1,1,0,407109632,411303936,0,268444480,133,0
churn,387,Trimming,4096,0,1,0,1,6398,6398,6398,6398,3166,3166,1,1,0,411303936,415498240,0,268444480,133,0
churn,388,Trimming,4096,0,1,0,1,6414,6414,6414,6414,3174,3174,1,1,0,415498240,419692544,0,268444480,133,0
churn,389,Trimming,4096,0,1,0,1,6430,6430,6430,6430,3182,3182,1,1,0,419692544,423886848,0,268444480,133,0
churn,390,Trimming,4096,0,1,0,1,6446,6446,6446,6446,3190,3190,1,1,0,423886848,428081152,0,268444480,133,0
churn,391,Trimming,4096,0,1,0,1,6462,6462,6462,6462,3198,3198,1,1,0,428081152,432275456,0,268444480,133,0
churn,392,Trimming,4096,0,1,0,1,6478,6478,6478,6478,3206,3206,1,1,0,432275456,436469760,0,268444480,133,0
churn,393,Trimming,4096,0,1,0,1,6494,6494,6494,6494,3214,3214,1,1,0,436469760,440664064,0,268444480,133,0
churn,394,Trimming,4096,0,1,0,1,6510,6510,6510,6510,3222,3222,1,1,0,440664064,444858368,0,268444480,133,0
churn,395,Trimming,4096,0,1,0,1,6526,6526,6526,6526,3230,3230,1,1,0,444858368,449052672,0,268444480,133,0
churn,396,Trimming,4096,0,1,0,1,6542,6542,6542,6542,3238,3238,1,1,0,449052672,453246976,0,268444480,133,0
churn,397,Trimming,4096,0,1,0,1,6558,6558,6558,6558,3246,3246,1,1,0,453246976,457441280,0,268444480,133,0
churn,398,Trimming,4096,0,1,0,1,6574,6574,6574,6574,3254,3254,1,1,0,457441280,461635584,0,268444480,133,0
churn,399,Trimming,4096,0,1,0,1,6590,6590,6590,6590,3262,3262,1,1,0,461635584,465829888,0,268444480,133,0
churn,400,Trimming,4096,0,1,0,1,6606,6606,6606,6606,3270,3270,1,1,0,465829888,470024192,0,268444480,133,0
churn,401,Trimming,4096,0,1,0,1,6622,6622,6622,6622,3278,3278,1,1,0,470024192,474218496,0,268444480,133,0
churn,402,Trimming,4096,0,1,0,1,6638,6638,6638,6638,3286,3286,1,1,0,474218496,478412800,0,268444480,133,0
churn,403,Trimming,4096,0,1,0,1,6654,6654,6654,6654,3294,3294,1,1,0,478412800,482607104,0,268444480,133,0
churn,404,Trimming,4096,0,1,0,1,6670,6670,6670,6670,3302,3302,1,1,0,482607104,486801408,0,268444480,133,0
churn,405,Trimming,4096,0,1,0,1,6686,6686,6686,6686,3310,3310,1,1,0,486801408,490995712,0,268444480,133,0
churn,406,Trimming,4096,0,1,0,1,6702,6702,6702,6702,3318,3318,1,1,0,490995712,495190016,0,268444480,133,0
churn,407,Trimming,4096,0,1,0,1,6718,6718,6718,6718,3326,3326,1,1,0,495190016,499384320,0,268444480,133,0
churn,408,Trimming,4096,0,1,0,1,6734,6734,6734,6734,3334,3334,1,1,0,499384320,503578624,0,268444480,133,0
churn,409,Trimming,4096,0,1,0,1,6750,6750,6750,6750,3342,3342,1,1,0,503578624,507772928,0,268444480,133,0
churn,410,Trimming,4096,0,1,0,1,6766,6766,6766,6766,3350,3350,1,1,0,507772928,511967232,0,268444480,133,0
churn,411,Trimming,4096,0,1,0,1,6782,6782,6782,6782,3358,3358,1,1,0,511967232,516161536,0,268444480,133,0
churn,412,Trimming,4096,0,1,0,1,6798,6798,6798,6798,3366,3366,1,1,0,516161536,520355840,0,268444480,133,0
churn,413,Trimming,4096,0,1,0,1,6814,6814,6814,6814,3374,3374,1,1,0,520355840,524550144,0,268444480,133,0
churn,414,Trimming,4096,0,1,0,1,6830,6830,6830,6830,3382,3382,1,1,0,524550144,528744448,0,268444480,133,0
churn,415,Trimming,4096,0,1,0,1,6846,6846,6846,6846,3390,3390,1,1,0,528744448,532938752,0,268444480,133,0
churn,416,Trimming,4096,0,1,0,1,6862,6862,6862,6862,3398,3398,1,1,0,532938752,537133056,0,268444480,133,0
churn,417,Trimming,4096,0,1,0,1,6878,6878,6878,6878,3406,3406,1,1,0,537133056,541327360,0,268444480,133,0
churn,418,Trimming,4096,0,1,0,1,6894,6894,6894,6894,3414,3414,1,1,0,541327360,545521664,0,268444480,133,0
churn,419,Trimming,4096,0,1,0,1,6910,6910,6910,6910,3422,3422,1,1,0,545521664,549715968,0,268444480,133,0
churn,420,Trimming,4096,0,1,0,1,6926,6926,6926,6926,3430,3430,1,1,0,549715968,553910272,0,268444480,133,0
churn,421,Trimming,4096,0,1,0,1,6942,6942,6942,6942,3438,3438,1,1,0,553910272,558104576,0,268444480,133,0
churn,422,Trimming,4096,0,1,0,1,6958,6958,6958,6958,3446,3446,1,1,0,558104576,562298880,0,268444480,133,0
churn,423,Trimming,4096,0,1,0,1,6974,6974,6974,6974,3454,3454,1,1,0,562298880,566493184,0,268444480,133,0
churn,424,Trimming,4096,0,1,0,1,6990,6990,6990,6990,3462,3462,1,1,0,566493184,570687488,0,268444480,133,0
churn,425,Trimming,4096,0,1,0,1,7006,7006,7006,7006,3470,3470,1,1,0,570687488,574881792,0,268444480,133,0
churn,426,Trimming,4096,0,1,0,1,7022,7022,7022,7022,3478,3478,1,1,0,574881792,579076096,0,268444480,133,0
churn,427,Trimming,4096,0,1,0,1,7038,7038,7038,7038,3486,3486,1,1,0,579076096,583270400,0,268444480,133,0
